ATACchr ATACstart ATACend otherEndID otherEndchr otherEndstart otherEndend ID ENSG ENSGchr ENSGstart ENSGend O0 O20 O60 O2H O4H O24H N0 N20 N60 N2H N4H N24H Elld_ratio ET0_a ET20_a ET1H_a ET2H_a ET4H_a ET24H_a baitID baitstart baitend chr T01 T02 T201 T202 T1H1 T1H2 T4H1 T4H2 T24H1 baitchr corr_rep baitTADSlabel otherEndTADSlabel T0 T20 T1H T4H T24H Awidth Astrand Aannotation Agenechr Agenestart Ageneend Agenelength Agenestrand Ageneid Atranscriptid AdistanceToTss AENSG ASYMBOL AT0 AT20 AT1H AT2H AT4H AT24H Alld_ratio0 mean_atacseq mean_gene corr_atacseq_gene corr_atacseq_otherEnd corr_gene_otherEnd
chr11 61129507 61130252 121764 chr11 61120893 61131220 7445 ENSG00000110104 chr11 60842071 60851081 7.26993792497772 6.97539797173977 6.26200512906962 9.26751880551234 10.6630602228973 10.9713290510892 6.94714781174461 6.74890855930047 7.35781965028254 9.07565874522779 10.6071822580664 11.4957586854989 8.85091462019421 7.10854286836117 6.86215326552012 6.80991238967608 9.26751880551234 10.6630602228973 10.9713290510892 121701 60835012 60844124 chr11 5.55975218065632 5.35402844003938 5.62976283778843 5.74561091125585 5.09259494460255 5.47743687837552 5.62703547704833 5.9470070533626 5.92493130000544 chr11 0.488598666823224 189 189 5.45689031034785 5.68768687452214 5.28501591148903 5.78702126520546 5.92493130000544 746 * Downstream 11 61102509 61119359 16851 1 921 uc058bxm.1 26999 ENSG00000110448 CD5 8.59205728201242 8.49439515710125 9.07947112650834 8.42732360654318 8.64492218249454 8.62695324498466 -1.86660601242394e-05 8.64418709994073 8.61375276717603 -0.281949100402666 -0.662868079013818 0.818933277613339
chr11 61129507 61130252 121764 chr11 61120893 61131220 7445 ENSG00000110107 chr11 60890730 60906588 10.8658601434002 11.0002156847341 10.9188231912838 11.4352121136323 12.1209610442926 12.2086661549009 11.2937566341614 11.3679199961661 11.1064160636821 11.6290645192821 12.2924182950763 12.9341403937659 4.60230566478365 11.0798083887808 11.1840678404501 11.0126196274829 11.4352121136323 12.1209610442926 12.2086661549009 121716 60898140 60899101 chr11 5.42944255083969 5.56484966483571 4.53467178947505 5.04462609805875 5.2343745400933 5.27303432610322 5.29376224108766 5.17342538863797 4.96481452768842 chr11 0.777423585733964 189 189 5.4971461078377 4.7896489437669 5.25370443309826 5.23359381486281 4.96481452768842 746 * Downstream 11 61102509 61119359 16851 1 921 uc058bxm.1 26999 ENSG00000110448 CD5 8.59205728201242 8.49439515710125 9.07947112650834 8.42732360654318 8.64492218249454 8.62695324498466 -1.86660601242394e-05 8.64418709994073 11.5068891949233 -0.231750071665436 0.339993978342837 -0.248506363991026
chr11 61129507 61130252 121764 chr11 61120893 61131220 7445 ENSG00000110448 chr11 61102395 61127852 13.338058012839 12.9996873362759 12.9525055981159 12.8009221162928 12.1228893485426 12.043006475631 13.3067590960932 13.3940445241972 13.0763020289055 13.0041619847825 12.3207971524679 13.0366400830574 1.43023525555759 13.3224085544661 13.1968659302365 13.0144038135107 12.8009221162928 12.1228893485426 12.043006475631 121758 61098246 61104733 chr11 5.38325231226505 5.6779805061189 6.04761015387676 5.6598276492617 5.84238677352319 5.90339575729114 5.49059092089088 6.01204875080123 5.36004822995083 chr11 -0.245967230787327 189 189 5.53061640919197 5.85371890156923 5.87289126540716 5.75131983584606 5.36004822995083 746 * Downstream 11 61102509 61119359 16851 1 921 uc058bxm.1 26999 ENSG00000110448 CD5 8.59205728201242 8.49439515710125 9.07947112650834 8.42732360654318 8.64492218249454 8.62695324498466 -1.86660601242394e-05 8.64418709994073 12.7500827064466 0.0303731222459666 0.361128423935461 0.414035940506778
chr11 61129507 61130252 121764 chr11 61120893 61131220 7445 ENSG00000110104 chr11 60842071 60851081 7.26993792497772 6.97539797173977 6.26200512906962 9.26751880551234 10.6630602228973 10.9713290510892 6.94714781174461 6.74890855930047 7.35781965028254 9.07565874522779 10.6071822580664 11.4957586854989 8.85091462019421 7.10854286836117 6.86215326552012 6.80991238967608 9.26751880551234 10.6630602228973 10.9713290510892 121702 60844124 60857058 chr11 3.19335928623245 2.28133889083958 1.91541577641755 2.35887923361747 1.93312784231717 2.78355785245117 2.26983060951116 2.52143965971616 2.17472603595334 chr11 -0.611630659976999 189 189 2.73734908853601 2.13714750501751 2.35834284738417 2.39563513461366 2.17472603595334 746 * Downstream 11 61102509 61119359 16851 1 921 uc058bxm.1 26999 ENSG00000110448 CD5 8.59205728201242 8.49439515710125 9.07947112650834 8.42732360654318 8.64492218249454 8.62695324498466 -1.86660601242394e-05 8.64418709994073 8.61375276717603 -0.281949100402666 0.0742912043983255 -0.263875622244768
chr11 61129507 61130252 121764 chr11 61120893 61131220 7445 ENSG00000110108 chr11 60913874 60923443 9.88194691987166 8.95565535911964 8.66984122607401 8.72365714370053 9.19555552309264 10.2436844305924 8.82047713769598 8.87049487582693 8.66800933737239 8.83387174028173 9.11946838285405 11.0740359760168 3.9175507457736 9.35121202878382 8.91307511747329 8.6689252817232 8.72365714370053 9.19555552309264 10.2436844305924 121724 60919021 60921923 chr11 2.68517535822971 2.28133889083958 2.36690621955593 2.03466921338055 1.63882307027602 3.53529022684281 3.00148146992817 2.26100060086743 1.26663667872947 chr11 -0.823534888670638 189 189 2.48325712453464 2.20078771646824 2.58705664855942 2.6312410353978 1.26663667872947 746 * Downstream 11 61102509 61119359 16851 1 921 uc058bxm.1 26999 ENSG00000110448 CD5 8.59205728201242 8.49439515710125 9.07947112650834 8.42732360654318 8.64492218249454 8.62695324498466 -1.86660601242394e-05 8.64418709994073 9.18268492089431 -0.165897282927678 0.316973972520169 -0.84516521990326
chr11 61129507 61130252 121764 chr11 61120893 61131220 7445 ENSG00000256813 chr11 60841806 60851081 2.63176930804083 3.1180605949425 3.70601958719703 4.06496032385445 4.5447715745042 4.36523484178542 0 0 0 2.15996226383947 2.58077099907872 2.49758566101997 -0.00020910788688866 1.31588465402041 1.55903029747125 1.85300979359852 4.06496032385445 4.5447715745042 4.36523484178542 121702 60844124 60857058 chr11 3.19335928623245 2.28133889083958 1.91541577641755 2.35887923361747 1.93312784231717 2.78355785245117 2.26983060951116 2.52143965971616 2.17472603595334 chr11 -0.611630659976999 189 189 2.73734908853601 2.13714750501751 2.35834284738417 2.39563513461366 2.17472603595334 746 * Downstream 11 61102509 61119359 16851 1 921 uc058bxm.1 26999 ENSG00000110448 CD5 8.59205728201242 8.49439515710125 9.07947112650834 8.42732360654318 8.64492218249454 8.62695324498466 -1.86660601242394e-05 8.64418709994073 2.95048191420571 -0.257583272123042 0.0742912043983255 -0.335882007934831
chr11 61129507 61130252 121764 chr11 61120893 61131220 7445 ENSG00000110367 chr11 118747766 118791149 13.9653938181821 13.4810468144144 13.3438841887112 12.9480928412536 12.5774068505873 12.0467261207908 13.9697524114776 13.9743728161259 13.4663738300161 13.3569129491184 12.7038993945195 12.4177889810273 8.43209642676235 13.9675731148299 13.7277098152701 13.4051290093636 12.9480928412536 12.5774068505873 12.0467261207908 138265 118791347 118792556 chr11 0 0 0 0 1.93312784231717 0 0 0 0 chr11 NA NA 189 0 0 0.966563921158585 0 0 746 * Downstream 11 61102509 61119359 16851 1 921 uc058bxm.1 26999 ENSG00000110448 CD5 8.59205728201242 8.49439515710125 9.07947112650834 8.42732360654318 8.64492218249454 8.62695324498466 -1.86660601242394e-05 8.64418709994073 13.1121062920159 0.0531971403848662 0.966533518682608 0.180007885206205
chr13 39776707 39776942 190657 chr13 39772094 39779118 17281 ENSG00000215483 chr13 40079106 40535807 7.08899239066342 7.27280698049015 6.72806238691459 7.91751858393207 8.4181348917051 8.02794425844979 6.99146036523006 6.99401230806079 7.18784877191249 7.43226683887977 7.97472010331527 6.89158952993796 0.731787312684435 7.04022637794674 7.13340964427547 6.95795557941354 7.91751858393207 8.4181348917051 8.02794425844979 190789 40219024 40221824 chr13 4.11226383052511 2.28133889083958 2.98742325208715 2.03466921338055 2.3863236198328 2.51308298719101 2.26983060951116 2.74197539908656 3.61447433975112 chr13 -0.583198804200522 287 287 3.19680136068235 2.51104623273385 2.4497033035119 2.50590300429886 3.61447433975112 236 * Intron 13 39687543 39689820 2278 1 57511 uc058won.1 89165 ENSG00000133103 COG6 3.90087952202163 3.29651555520616 4.51434818930097 5.27550766882142 5.52107468727012 6.59920432550761 3.00461040311456 4.85125499135465 7.58253155595378 0.790888128234053 0.523221309050812 0.193513189596148
chr13 39776707 39776942 190657 chr13 39772094 39779118 17281 ENSG00000150907 chr13 40469953 40666597 13.5367530215314 14.4664921363842 14.1874066058336 13.8591251162218 13.6469524232172 13.0125975977333 14.3805561352969 14.2724148246794 13.8304639317716 13.1558124302068 13.5438598535723 12.2178988820763 2.29218962613965 13.9586545784141 14.3694534805318 14.0089352688026 13.8591251162218 13.6469524232172 13.0125975977333 190933 40662379 40673851 chr13 3.39304296485818 3.49783849785233 0 4.21344816641113 3.53238979720315 4.47169073391623 4.46104769224463 4.31948718464827 4.89835354544981 chr13 -0.0168694670077439 287 287 3.44544073135526 2.10672408320556 4.00204026555969 4.39026743844645 4.89835354544981 236 * Intron 13 39687543 39689820 2278 1 57511 uc058won.1 89165 ENSG00000133103 COG6 3.90087952202163 3.29651555520616 4.51434818930097 5.27550766882142 5.52107468727012 6.59920432550761 3.00461040311456 4.85125499135465 13.8092864108201 -0.941239214921048 0.925124784325304 -0.887091636305626
chr13 39776707 39776942 190657 chr13 39772094 39779118 17281 ENSG00000273507 chr13 39053072 39221927 4.65859211994783 5.07250666428252 4.43681408157218 3.58686429601767 3.69097601450016 4.83786757970507 5.51246307427339 4.90105722958723 4.72913590755107 4.19732744677605 4.48245925959705 4.0436348184846 0.939531892120758 5.08552759711061 4.98678194693488 4.58297499456163 3.58686429601767 3.69097601450016 4.83786757970507 190389 39046807 39053608 chr13 0 0 2.36690621955593 0 0 0 0 0 0.768078460599089 chr13 NA NA 287 0 1.18345310977797 0 0 0.768078460599089 236 * Intron 13 39687543 39689820 2278 1 57511 uc058won.1 89165 ENSG00000133103 COG6 3.90087952202163 3.29651555520616 4.51434818930097 5.27550766882142 5.52107468727012 6.59920432550761 3.00461040311456 4.85125499135465 4.46183207147167 -0.426435913134959 -0.113936429509388 0.456621791962832
chr15 38554298 38554756 246028 chr15 38551899 38563793 22147 ENSG00000181026 chr15 88621296 88632282 9.79317165666571 9.41936142383837 8.99593331834563 10.4625289865314 11.7649465102117 10.9786170434311 9.09074043422449 9.34048808494223 9.09915855038757 10.1773224295542 11.3672915907767 10.8090607400905 6.63940041277913 9.4419560454451 9.3799247543903 9.0475459343666 10.4625289865314 11.7649465102117 10.9786170434311 260077 88617870 88631046 chr15 0 0 0 0 2.17744841789245 0 0 1.94295679317759 1.63645065871876 chr15 -0.333333333333333 380 351 0 0 1.08872420894623 0.971478396588795 1.63645065871876 459 * Intron 15 38490095 38560082 69988 2 10125 uc059hme.1 5326 ENSG00000172575 RASGRP1 7.07698324823411 7.12928288374038 7.8549930599716 6.99536692290475 7.83351890197454 7.23629472317395 -5.4326482423761e-06 7.35440662333322 10.179253212396 0.184521052366583 0.496254425166719 0.535738567098933
chr15 38554298 38554756 246028 chr15 38551899 38563793 22147 ENSG00000069974 chr15 55202966 55319113 10.152873238463 10.0618109533412 11.7584825215867 12.8873621081258 13.1154823258764 12.2317238478257 9.71435640991173 9.77533164788823 11.1962643296494 11.6326153789648 12.5790596275548 11.3363539385814 5.38872972336202 9.93361482418737 9.91857130061472 11.4773734256181 12.8873621081258 13.1154823258764 12.2317238478257 250882 55247518 55251276 chr15 0 0 0 0 0 0 0 0 2.38349699425183 chr15 NA 359 351 0 0 0 0 2.38349699425183 459 * Intron 15 38490095 38560082 69988 2 10125 uc059hme.1 5326 ENSG00000172575 RASGRP1 7.07698324823411 7.12928288374038 7.8549930599716 6.99536692290475 7.83351890197454 7.23629472317395 -5.4326482423761e-06 7.35440662333322 11.5940213053747 0.354064512553545 -0.275055953215915 0.355107037432272
chr15 38554298 38554756 246028 chr15 38551899 38563793 22147 ENSG00000140471 chr15 100559369 100603230 10.4909246427879 9.98460330745566 10.1900284657182 10.3694877434557 10.7329022436151 10.9364665952439 10.3557944067197 10.1525800413064 10.6731914548433 10.7568167182426 11.2101571360766 10.9106590102057 2.00877954298308 10.4233595247538 10.068591674381 10.4316099602807 10.3694877434557 10.7329022436151 10.9364665952439 263480 100596702 100599121 chr15 0 0 0 0 0 0 1.82718627729077 2.26100060086743 0 chr15 1 NA 351 0 0 0 2.0440934390791 0 459 * Intron 15 38490095 38560082 69988 2 10125 uc059hme.1 5326 ENSG00000172575 RASGRP1 7.07698324823411 7.12928288374038 7.8549930599716 6.99536692290475 7.83351890197454 7.23629472317395 -5.4326482423761e-06 7.35440662333322 10.4937362902884 0.32574518651326 0.589888254675721 0.361359965688284
chr15 38554298 38554756 246028 chr15 38551899 38563793 22147 ENSG00000261136 chr15 39782571 39785617 3.80680254999393 4.58776095103888 4.74535763715809 3.76442248714011 4.23821392470668 4.46349254325497 4.76408369857995 4.74907653127562 5.0571715476731 4.12745997787383 4.05828004210473 4.64452217065465 0.368958788320327 4.28544312428694 4.66841874115725 4.9012645924156 3.76442248714011 4.23821392470668 4.46349254325497 246408 39778010 39785052 chr15 4.22130996607611 3.3233231167582 3.59561112851096 4.21344816641113 3.61768517530098 3.01124149168562 0 2.933226395785 3.97847028627908 chr15 0.452102459331098 NA 351 3.77231654141716 3.90452964746104 3.3144633334933 1.4666131978925 3.97847028627908 459 * Intron 15 38490095 38560082 69988 2 10125 uc059hme.1 5326 ENSG00000172575 RASGRP1 7.07698324823411 7.12928288374038 7.8549930599716 6.99536692290475 7.83351890197454 7.23629472317395 -5.4326482423761e-06 7.35440662333322 4.38687590216026 0.480845091732967 -0.748795539403533 0.398779749616954
chr15 38554298 38554756 246028 chr15 38551899 38563793 22147 ENSG00000259747 chr15 38671847 38689191 6.50931858982478 6.13216134327835 4.91958804959375 4.42344158342595 5.19947633763073 3.28026089558171 5.71631954328188 6.01642591182028 5.75830655182855 4.12745997787383 5.4020517175984 2.84730089601962 4.71240207936185 6.11281906655333 6.07429362754931 5.33894730071115 4.42344158342595 5.19947633763073 3.28026089558171 246069 38671116 38674640 chr15 7.19273687581456 7.25623101285727 7.27480670870531 7.27455946955782 7.26604736756904 7.321098668381 7.50731481182657 7.43165657983626 7.18105290447564 chr15 0.963715571074078 351 351 7.22448394433591 7.27468308913157 7.29357301797502 7.46948569583141 7.18105290447564 459 * Intron 15 38490095 38560082 69988 2 10125 uc059hme.1 5326 ENSG00000172575 RASGRP1 7.07698324823411 7.12928288374038 7.8549930599716 6.99536692290475 7.83351890197454 7.23629472317395 -5.4326482423761e-06 7.35440662333322 5.0715398019087 0.0597796798582244 0.721199113014771 0.268584944629582
chr15 38554298 38554756 246028 chr15 38551899 38563793 22147 ENSG00000150667 chr15 39600031 39782830 5.70355074359161 5.49737757725242 6.52729823028965 6.75503325303302 5.4657095313923 6.37624217255831 5.51246307427339 5.66650897918895 6.97138827198345 6.24001241180283 5.8565854782088 5.52120225036834 1.247141753837 5.6080069089325 5.58194327822068 6.74934325113655 6.75503325303302 5.4657095313923 6.37624217255831 246408 39778010 39785052 chr15 4.22130996607611 3.3233231167582 3.59561112851096 4.21344816641113 3.61768517530098 3.01124149168562 0 2.933226395785 3.97847028627908 chr15 0.452102459331098 NA 351 3.77231654141716 3.90452964746104 3.3144633334933 1.4666131978925 3.97847028627908 459 * Intron 15 38490095 38560082 69988 2 10125 uc059hme.1 5326 ENSG00000172575 RASGRP1 7.07698324823411 7.12928288374038 7.8549930599716 6.99536692290475 7.83351890197454 7.23629472317395 -5.4326482423761e-06 7.35440662333322 6.08937973254556 0.00550056087146887 -0.748795539403533 0.33527464074603
chr15 38554298 38554756 246028 chr15 38551899 38563793 22147 ENSG00000171262 chr15 38454127 38487710 9.45856432939976 9.81963378970523 9.33278497140429 8.92391122422455 8.94831824712531 10.2574459745037 10.2171292640115 10.0761196824218 9.50183905765092 9.53119378612359 9.74723574248483 10.5051278309754 1.11281519168419 9.83784679670563 9.94787673606351 9.41731201452761 8.92391122422455 8.94831824712531 10.2574459745037 245992 38451561 38455221 chr15 5.60069820650416 5.44208686174374 5.21097038308652 5.17403061116649 5.26113200096658 5.4388077298993 5.14583986439767 5.0955376758981 5.25772732077286 chr15 0.735358304045957 351 351 5.52139253412395 5.19250049712651 5.34996986543294 5.12068877014789 5.25772732077286 459 * Intron 15 38490095 38560082 69988 2 10125 uc059hme.1 5326 ENSG00000172575 RASGRP1 7.07698324823411 7.12928288374038 7.8549930599716 6.99536692290475 7.83351890197454 7.23629472317395 -5.4326482423761e-06 7.35440662333322 9.55545183219172 -0.359274553813973 -0.371336897912759 0.316489511535907
